run,temp,temppoor,temp2,temp2poor,prec,precpoor,prec2,prec2poor
0,.0073022,.0395784,-.0002777,-.0010703,3.69e-06,.0000405,-1.72e-09,-1.14e-08
1,.0124222,.055099,-.0004482,-.0012996,3.41e-07,9.04e-06,1.82e-11,-8.19e-09
2,.0054765,.018641,-.0001394,-.000666,-4.17e-07,.0000482,-1.34e-09,-1.35e-08
3,.0101346,.0381672,-.0003366,-.0012057,1.25e-06,.0000328,-2.24e-09,-8.31e-09
4,.0060213,.0186006,-.0002871,-.0005448,2.43e-06,.0000556,-8.90e-10,-1.31e-08
5,.0099406,.0410264,-.0003981,-.0011774,-6.44e-06,.000041,1.71e-09,-1.21e-08
6,.0076166,.0396705,-.0004827,-.0011778,-.0000122,.0000294,9.02e-10,-8.91e-09
7,.0055286,.0126084,-.0000832,-.0006055,-4.72e-06,.0000346,1.22e-10,-1.06e-08
8,.0146161,.0371004,-.0005372,-.0009866,-1.13e-06,.0000537,-2.27e-09,-1.43e-08
9,.0022874,.0477419,-.0000922,-.0012523,-2.27e-06,.0000292,-3.03e-10,-9.66e-09
10,.0069476,.0033081,-.0002563,-.0004401,-.0000318,.0000312,5.66e-09,-7.21e-09
11,.0098001,-.0032436,-.0003067,-.000246,-9.87e-06,.0000467,2.41e-09,-1.18e-08
12,.0044892,.0067675,-.000172,-.0004987,-.0000265,.0000397,4.29e-09,-1.05e-08
13,.0061229,.0148091,-.0001558,-.0005599,.0000191,.000044,-3.43e-09,-1.24e-08
14,-.0015511,.0327024,-.0000776,-.000618,.0000223,.0000501,-4.39e-09,-1.32e-08
15,.0081872,.0544311,-.0003915,-.0013782,2.56e-06,.0000213,-2.04e-09,-7.42e-09
16,.0069083,-.0536934,-.0002624,.0007352,.0000145,-1.36e-06,-6.28e-09,1.43e-09
17,.0098255,.0444827,-.0004924,-.0009627,-.0000146,.0000446,4.89e-09,-1.25e-08
18,.0044256,.0193568,-.0001558,-.0004946,6.76e-06,.0000264,-5.69e-09,-7.62e-09
19,.0066797,.0451084,-.000254,-.0011706,4.31e-07,.0000232,-1.85e-09,-7.07e-09
20,.0093297,.0378822,-.000361,-.0012178,-.0000141,.0000324,1.26e-09,-6.96e-09
21,.0052737,.0331593,-.0001627,-.0007349,6.40e-06,.0000432,-2.89e-09,-1.19e-08
22,.0059057,.0408678,-.0001462,-.0010125,.0000225,.0000645,-5.78e-09,-1.52e-08
23,.0064549,.0460968,-.0002591,-.001288,8.97e-06,.0000417,-7.40e-10,-1.10e-08
24,.0077531,.0150809,-.0001988,-.0006655,-.0000167,.0000215,1.77e-09,-8.90e-09
25,.0111495,.0272919,-.0004337,-.0009986,-5.70e-06,.0000496,-6.62e-10,-1.21e-08
26,.000531,.0436454,-.0000956,-.0009513,.0000148,.0000421,-5.48e-09,-1.07e-08
27,.0097366,.0324833,-.0003211,-.0010097,-4.44e-06,.0000307,-3.19e-10,-9.07e-09
28,.0116456,.0425262,-.000299,-.0011364,.0000232,.0000636,-7.14e-09,-1.45e-08
29,.0054224,.0286702,-.0001301,-.000827,-3.72e-06,.0000448,-2.12e-10,-1.31e-08
30,.0126399,.0895416,-.000397,-.0020837,.0000276,.0000254,-8.27e-09,-7.11e-09
31,.0116066,.0258452,-.0004776,-.0006533,.0000172,.0000365,-6.19e-09,-1.01e-08
32,.0110254,.0860287,-.0004204,-.0020647,7.34e-06,.0000385,-4.78e-09,-1.14e-08
33,.0060437,.0803287,-.0003032,-.0017675,.000034,.0000512,-9.59e-09,-1.53e-08
34,.0041517,.0277645,-.000116,-.001041,7.48e-06,.0000364,-3.50e-09,-1.03e-08
35,.0068779,.0384163,-.0002546,-.0010391,9.47e-06,.0000236,-7.28e-09,-7.57e-09
36,.0073068,.0351936,-.0002861,-.0010468,1.60e-06,.0000347,-4.31e-09,-1.04e-08
37,.0053804,.0067084,-.0002031,-.0004343,7.45e-06,.0000409,-5.30e-09,-1.29e-08
38,.0042675,.0312891,-.0002253,-.0008697,.0000227,.0000727,-6.33e-09,-1.98e-08
39,.0074237,.0594045,-.0003159,-.0013872,-.0000251,.0000758,7.56e-09,-2.04e-08
40,.0084845,.0542466,-.0004628,-.0013438,.0000317,.0000358,-7.98e-09,-9.37e-09
41,.0030797,.0299489,-.0001392,-.0008735,6.81e-06,.0000463,-5.39e-09,-1.85e-08
42,.0066445,.0297161,-.0001388,-.0006999,-.0000129,.0000557,4.24e-09,-1.44e-08
43,.0196363,.0423413,-.0007955,-.0011262,-.0000156,.0000235,5.55e-10,-7.95e-09
44,.0100995,.0477378,-.0003923,-.0012682,1.84e-06,.0000278,-2.08e-10,-7.51e-09
45,.0088614,.0202226,-.0003309,-.0005871,2.37e-06,.0000673,-1.91e-09,-1.76e-08
46,.0109164,.051886,-.0004676,-.0012279,-.0000113,.0000365,2.51e-09,-1.40e-08
47,.0042839,.0239085,-.0001777,-.0007393,-.0000119,.0000507,3.09e-09,-1.39e-08
48,.0015067,.0387788,-.0000436,-.0010804,-6.76e-06,.0000531,1.32e-09,-1.57e-08
49,.0057149,.0426668,-.0002411,-.00114,-2.60e-06,.0000313,3.13e-10,-8.82e-09
50,.0088636,.0488905,-.0004895,-.0012859,.0000163,.0000688,-8.16e-09,-2.03e-08
51,.007986,.0382639,-.0003519,-.0011286,6.15e-07,.000084,-2.60e-09,-1.84e-08
52,.0077014,.0344298,-.0004435,-.0011478,.0000117,.0000347,-2.80e-09,-7.41e-09
53,.0041523,.0743583,-.0001688,-.0018108,.0000217,.0000249,-5.82e-09,-7.38e-09
54,.0126931,.0156906,-.0006108,-.0005779,-8.92e-06,.0000375,1.83e-09,-1.14e-08
55,.0058099,.0496146,-.000231,-.0013664,.0000138,.0000725,-1.85e-09,-1.64e-08
56,.0094383,.0276925,-.0003478,-.0008958,7.07e-06,.0000432,-3.66e-09,-1.65e-08
57,.0106271,.0551264,-.000493,-.0013688,-6.81e-06,.000059,-4.57e-11,-1.74e-08
58,.0069639,.0186963,-.000225,-.0006893,4.70e-06,.0000214,-1.62e-09,-5.70e-09
59,.0062692,.0854487,-.0002734,-.0019099,.0000148,.0000463,-5.03e-09,-1.35e-08
60,.020083,.0346305,-.0004955,-.0008593,2.56e-06,.0000262,5.06e-10,-7.97e-09
61,.0109077,.0283188,-.0003168,-.0007437,5.82e-06,.000053,-3.37e-09,-1.44e-08
62,.002079,.0316042,-.0000294,-.0009137,-1.21e-06,.0000161,-1.94e-09,-6.84e-09
63,.0050575,.041231,-.0002781,-.0010714,-.0000151,.0000417,3.91e-09,-1.09e-08
64,.00239,.0607386,-.000072,-.0013648,.0000227,.0000523,-5.32e-09,-1.44e-08
65,.0117772,.0214179,-.0005353,-.0005675,.0000178,.0000293,-5.71e-09,-8.02e-09
66,.0077651,.0360365,-.0002682,-.0012047,-5.59e-06,.0000323,2.80e-09,-1.11e-08
67,.0044748,.0076618,-.0001906,-.0003983,7.60e-06,.0000614,-3.79e-09,-1.54e-08
68,.0092779,.0486744,-.0003784,-.0012802,9.22e-06,.0000318,-2.99e-09,-7.93e-09
69,.0095763,.0553201,-.0003146,-.0014462,-8.37e-06,.0000517,2.18e-09,-1.26e-08
70,.0009,.0527869,-.0000746,-.0013043,-7.94e-06,.0000302,9.77e-10,-9.35e-09
71,.0046112,.0460553,-.0002621,-.0012515,-4.75e-06,.0000483,-7.48e-10,-1.07e-08
72,.0086496,.0528251,-.0003047,-.0014123,.0000122,.0000427,-7.23e-09,-9.90e-09
73,.0077691,.0315049,-.0002976,-.0008286,9.50e-06,.0000512,-3.02e-09,-1.65e-08
74,.0028157,.0399431,-.0001293,-.0009457,3.81e-07,.0000527,-8.04e-10,-1.26e-08
75,.0116629,.0469939,-.0003849,-.0012459,.000024,.0000396,-8.12e-09,-1.02e-08
76,.0094638,.0384686,-.0003954,-.001145,.0000187,.0000263,-7.20e-09,-7.93e-09
77,.0146302,.0318726,-.0004227,-.0010725,.0000163,.0000268,-6.53e-09,-9.48e-09
78,.0053993,.0171332,-.0001225,-.0005787,8.34e-06,.000037,-4.04e-09,-1.11e-08
79,.0085912,.0112631,-.0003245,-.0005838,.0000276,.0000449,-7.65e-09,-1.31e-08
80,.0111017,.0601744,-.0003143,-.0015452,-9.15e-06,.000011,1.64e-09,-5.16e-09
81,.0052203,.0310816,-.0003334,-.0010665,7.06e-06,.0000427,-2.88e-09,-1.25e-08
82,.0052083,.0641451,-.000271,-.0015245,-7.10e-06,.0000351,3.56e-09,-1.12e-08
83,.0067189,.0143533,-.0000723,-.0006825,1.48e-06,.0000638,-1.59e-09,-1.69e-08
84,.0099382,-.0090437,-.0005175,-.0000877,3.77e-06,.0000226,-3.17e-09,-9.21e-09
85,.0170065,.0491605,-.0005171,-.0013235,.0000149,.0000398,-6.65e-09,-1.28e-08
86,.0049778,.0353931,-.0000623,-.0008638,4.38e-09,.0000549,6.24e-10,-1.41e-08
87,.0101898,.0162677,-.0002545,-.0007118,-7.10e-06,.0000191,2.70e-09,-5.84e-09
88,.0135993,.0517707,-.0004692,-.0014504,-3.96e-06,.0000456,2.76e-09,-1.08e-08
89,.012418,.0286235,-.0003933,-.000673,-.0000189,.0000447,1.30e-09,-1.31e-08
90,.0036816,.0161042,-.0001296,-.0005541,-3.31e-06,.000044,-5.12e-10,-1.13e-08
91,.0083729,.0293538,-.0002521,-.0008259,-.0000118,.0000581,4.95e-09,-1.56e-08
92,.0078131,.0096487,-.0002904,-.0003614,-9.17e-06,.0000365,7.91e-10,-1.21e-08
93,.001131,.0634378,-.0000659,-.0015485,.0000246,.0000295,-8.85e-09,-7.92e-09
94,.0043928,.0316755,-.0002382,-.0007993,-.0000146,.0000334,2.93e-09,-1.09e-08
95,.00703,.0446956,-.0003319,-.0012336,-4.65e-06,.0000303,-3.47e-09,-9.07e-09
96,.0046751,.0392086,-.0000969,-.0010196,-7.56e-07,.0000183,-8.78e-10,-5.56e-09
97,.006758,.0993735,-.0002246,-.0022825,9.24e-07,.0000298,-4.88e-10,-8.85e-09
98,.0064291,.0188458,-.0003047,-.0006092,3.75e-06,.0000578,-1.44e-09,-1.53e-08
99,.0041086,.0174778,-.0001511,-.000767,9.43e-06,.0000341,-4.42e-09,-9.39e-09
100,.0111244,.0443933,-.0005108,-.0012795,-.0000125,.0000315,5.04e-10,-6.12e-09
101,.0078777,.0423461,-.000314,-.0012054,.0000155,.0000501,-6.12e-09,-1.57e-08
102,.0068172,.0250476,-.0002523,-.0007689,-1.50e-07,.000034,-2.93e-09,-9.22e-09
103,-.0014018,.0421417,-.000018,-.0009937,.0000178,.0000442,-4.22e-09,-1.44e-08
104,.0071009,.0640563,-.0002403,-.0016125,-4.22e-06,.0000461,7.17e-10,-1.28e-08
105,.0105912,.0676378,-.0002812,-.0016128,-6.60e-06,.0000474,-1.46e-09,-1.28e-08
106,.0093924,.0301917,-.0003144,-.0009771,-.0000339,.0000204,9.02e-09,-5.76e-09
107,.0017066,.0369694,-.0001237,-.0009476,-7.71e-06,.0000523,3.53e-10,-1.29e-08
108,.0101383,.0488208,-.0004369,-.001345,5.22e-07,.0000335,3.18e-10,-1.24e-08
109,.0141114,.0436054,-.0003928,-.0012022,-7.63e-06,.0000392,-7.89e-10,-1.21e-08
110,.0009794,.0324032,-.000078,-.0011028,2.62e-07,.0000288,-2.08e-10,-6.73e-09
111,.0021038,.0384752,-.0001903,-.0012458,-6.72e-06,.0000612,-8.71e-11,-1.41e-08
112,.013285,.0252128,-.0004478,-.0007759,.0000175,.0000415,-3.12e-09,-1.04e-08
113,.0096861,.0361272,-.0003211,-.0010173,.0000128,.0000388,-1.37e-09,-9.93e-09
114,.0113594,.1000599,-.0004005,-.0023098,.0000118,.0000386,-4.03e-09,-1.03e-08
115,.008454,.0276403,-.0002621,-.0008181,-.0000137,.0000518,2.26e-09,-1.61e-08
116,.0023355,.1196255,-.0000913,-.0028257,.0000212,.0000693,-4.24e-09,-2.02e-08
117,.0003157,.0310209,-.0001163,-.0008603,4.42e-06,.0000514,-1.36e-09,-1.35e-08
118,.0058273,.0632902,-.000296,-.0014743,-9.70e-06,.0000537,2.99e-09,-1.37e-08
119,.0144127,.0512234,-.0005308,-.0013611,-8.18e-06,.0000263,-1.53e-10,-9.31e-09
120,.0065474,.0173088,-.0001309,-.0006459,.0000127,.0000461,-3.04e-09,-1.16e-08
121,.0227319,.021161,-.0008282,-.0008096,-.0000241,.0000374,5.59e-09,-8.90e-09
122,.0150388,-.0108442,-.0004633,-.0000523,.0000147,.000046,-5.28e-09,-1.42e-08
123,.0097335,.071824,-.0004107,-.0018695,-2.87e-06,.0000221,2.94e-09,-9.42e-09
124,.0099075,.0377323,-.0004764,-.0011739,-9.82e-06,.0000397,-1.42e-09,-1.12e-08
125,.0007708,.041711,-.0000627,-.001196,.0000167,.0000627,-4.94e-09,-1.68e-08
126,.0115889,.0430122,-.0004255,-.0010831,-.0000117,.0000672,1.09e-09,-1.74e-08
127,.0057802,.0588796,-.0001566,-.001457,.00004,.00005,-1.27e-08,-1.42e-08
128,.0101979,.0725388,-.0002906,-.0017497,4.77e-06,.0000424,-1.43e-09,-1.36e-08
129,.0029637,.0732443,-.0000763,-.001699,-3.21e-06,.000052,-2.26e-09,-1.19e-08
130,.0146932,.0370505,-.0004692,-.0010641,-.0000106,.000041,8.03e-10,-1.26e-08
131,.0046398,.0208355,-.0001963,-.0005459,.0000177,.0000201,-4.28e-09,-8.00e-09
132,.0041714,.0530565,-.0000448,-.0013089,-.0000122,.0000412,3.21e-09,-1.03e-08
133,.0112832,.0405038,-.0005392,-.0010899,1.63e-06,.0000722,-2.14e-09,-1.77e-08
134,.0113938,.0432213,-.0003108,-.0010098,-8.05e-07,.0000634,1.31e-09,-1.60e-08
135,.0083046,.0197259,-.0002935,-.0005694,7.88e-06,.0000355,-8.39e-10,-1.08e-08
136,.006899,.0405876,-.0002363,-.001045,4.27e-06,.0000561,-5.99e-10,-1.50e-08
137,.0047818,.0592295,-.000178,-.001277,.0000193,.0000416,-6.26e-09,-1.30e-08
138,-.0005633,.0647932,-3.42e-06,-.0017867,-3.04e-06,.0000147,-2.69e-09,-4.09e-09
139,.0018178,.035472,-.0001712,-.0009622,.0000234,.0000202,-5.44e-09,-7.59e-09
140,.0091511,.0414061,-.0003344,-.0010359,-.0000156,.0000342,2.45e-09,-1.11e-08
141,.0055359,.0498923,-.0001419,-.0011849,.0000175,.0000623,-1.70e-09,-1.85e-08
142,.0083476,.0262275,-.0003443,-.0010093,8.98e-06,.0000329,-5.30e-09,-9.43e-09
143,.0066657,.0403018,-.0001617,-.0010964,.0000175,.0000186,-5.82e-09,-8.43e-09
144,.0009808,.055765,-.000019,-.0014618,-.0000102,.0000399,5.32e-10,-1.37e-08
145,.0056152,.0462393,-.0002399,-.0009893,.0000221,.0000396,-8.03e-09,-1.35e-08
146,.0063849,.044773,-.0002194,-.0012331,.0000282,.0000346,-4.39e-09,-8.63e-09
147,.0066515,.069322,-.000372,-.0017475,.0000101,.0000245,-2.50e-09,-7.07e-09
148,.0082035,.0593755,-.0003073,-.0015474,-.0000206,.0000341,4.67e-09,-9.95e-09
149,.010787,.0215513,-.0003548,-.0005,.0000169,.0000471,-7.20e-09,-1.58e-08
150,.0073441,.0274611,-.0003965,-.0007995,-2.97e-06,.0000403,2.22e-09,-1.20e-08
151,.0069399,.0377605,-.0002566,-.0010712,.0000123,.0000272,-5.81e-09,-6.97e-09
152,.0135163,.0755204,-.0005503,-.0017939,-.0000142,.0000567,3.35e-09,-1.36e-08
153,.0098942,.035442,-.0003386,-.0010862,-.0000175,.0000242,3.78e-09,-7.20e-09
154,.0000327,.0701253,5.44e-06,-.0017581,.0000115,.0000344,-6.47e-09,-1.07e-08
155,.0053393,.0122345,-.0002386,-.0005125,.0000132,.0000364,-2.64e-09,-1.08e-08
156,.0039602,.043285,-.0001884,-.0012697,-1.20e-06,.000014,1.10e-09,-3.98e-09
157,.0022677,.0469251,-.0001742,-.0010903,.0000133,.0000329,-2.78e-09,-1.45e-08
158,.0100219,.0588313,-.0002449,-.0012539,2.31e-06,.0000696,-2.30e-09,-2.20e-08
159,.0106443,.0545113,-.0003536,-.0014286,-1.42e-06,.000046,-1.32e-09,-1.36e-08
160,.0052507,.0462173,-.0002866,-.001151,3.77e-06,.0000756,-3.29e-09,-2.10e-08
161,.0030869,.0371058,-.0002028,-.0009345,-2.65e-06,.0000569,1.05e-09,-1.48e-08
162,.009912,.0964809,-.0003493,-.0021721,.0000124,.0000569,-2.74e-09,-1.76e-08
163,.0090927,.0653261,-.0003128,-.0017494,-9.31e-06,.0000274,3.28e-09,-7.60e-09
164,.0039129,.0301403,-.0001797,-.0009453,.000018,4.60e-06,-2.06e-09,-2.93e-09
165,.0072546,.0773194,-.0002763,-.0018564,.0000197,.0000584,-8.01e-09,-1.48e-08
166,.0036037,.0546938,-.00015,-.0013758,.0000167,.0000563,-1.03e-09,-1.67e-08
167,.0095374,.0406924,-.0002712,-.0011398,3.39e-06,.0000191,-1.95e-10,-3.94e-09
168,.0033651,.0324198,-.0001375,-.0006371,.0000121,.0000374,-2.28e-09,-1.10e-08
169,.0016273,.0659008,-.0002007,-.0014376,-.000011,.0000493,3.17e-09,-1.39e-08
170,.0054458,.0348169,-.0002009,-.000896,-8.91e-06,.0000658,4.13e-09,-1.71e-08
171,.0178995,.039631,-.0006428,-.0011904,-.0000233,.0000197,4.21e-09,-7.00e-09
172,.005518,.0258826,-.0003002,-.0006515,-.0000116,.0000404,1.52e-09,-1.23e-08
173,.0065559,.0147763,-.0001216,-.0006432,7.58e-06,.0000252,-2.35e-09,-9.12e-09
174,.0007417,.0422478,-.0002718,-.0010838,.0000199,.0000301,-4.30e-09,-8.66e-09
175,.0086405,.045051,-.0002712,-.0011328,5.00e-06,.0000349,-1.24e-09,-1.25e-08
176,.0119236,.0447319,-.000448,-.0011482,2.08e-06,.0000517,-2.11e-09,-1.42e-08
177,.0096288,.05301,-.0003076,-.0013601,.000022,.0000334,-6.53e-09,-9.94e-09
178,.0037161,.0698587,-.0001584,-.0018522,.0000197,.0000413,-6.69e-09,-1.06e-08
179,.0052058,.0384777,-.0002534,-.0011488,-5.54e-06,.0000458,6.80e-10,-1.22e-08
180,.003952,.0269351,-.0001074,-.0006421,1.69e-06,.0000214,4.95e-10,-8.23e-09
181,.0119785,.0327293,-.0004051,-.0008454,.0000126,.0000539,-1.88e-09,-1.52e-08
182,.011434,.0421936,-.0005028,-.0010491,.0000152,.0000593,-5.91e-09,-1.79e-08
183,.0051696,.0842644,-.0003235,-.0018271,-6.09e-06,.0000722,-3.15e-09,-1.93e-08
184,.0058494,.0432918,-.000331,-.0011279,-8.73e-06,.0000242,-2.03e-10,-7.09e-09
185,.0112117,.0850406,-.0004824,-.001762,3.05e-06,.0000636,-1.64e-10,-1.75e-08
186,.0046452,.0659012,-.0003381,-.0015053,.0000267,.0000337,-1.51e-09,-1.24e-08
187,.0015098,.0484665,-.0000236,-.0011195,-3.82e-06,.0000595,-4.83e-11,-1.87e-08
188,.0084893,.0097426,-.000298,-.000428,-.0000141,.0000193,2.78e-09,-9.89e-09
189,.0055449,.0532278,-.0002622,-.0014942,8.96e-06,.0000341,-3.34e-09,-8.22e-09
190,.0123481,.0450155,-.0004647,-.0013238,-.0000135,.0000264,1.27e-09,-6.63e-09
191,.0110553,.0312808,-.0003803,-.0009966,.0000187,.0000511,-4.66e-09,-1.31e-08
192,.0076136,.017885,-.00028,-.0007678,5.24e-06,.0000341,-4.19e-09,-1.23e-08
193,.0130849,.0213413,-.0004087,-.0006122,-9.09e-07,.000046,2.98e-09,-1.51e-08
194,.0041926,.0340376,-.000099,-.0009068,5.94e-06,.000062,-1.72e-09,-1.88e-08
195,.0041095,.0493414,-.0002122,-.0011416,-7.35e-06,.0000412,-6.68e-11,-1.23e-08
196,.0052376,.0059837,-.0001867,-.000497,-7.19e-07,.0000392,5.48e-10,-1.02e-08
197,.0033975,.0305866,-.0002436,-.0008921,1.46e-06,.0000293,-9.92e-10,-8.07e-09
198,.00578,.0421022,-.0001882,-.0010946,-.000015,.0000323,4.38e-09,-1.10e-08
199,-.0002711,.0436633,-.0001708,-.0010105,4.85e-06,.0000205,-1.36e-09,-4.18e-09
200,.0073003,.0239119,-.0002566,-.0007078,-4.78e-06,.0000195,-2.61e-09,-6.60e-09
201,.0054824,.0359393,-.0001614,-.000846,.0000185,.0000259,-3.08e-09,-1.16e-08
202,.0128029,.0532392,-.0004416,-.0014913,-1.69e-06,.0000763,-2.00e-09,-1.74e-08
203,.0067334,.0508141,-.0002751,-.0011961,-.0000206,.000041,4.49e-09,-1.11e-08
204,.0034284,.0336433,-.0001184,-.0009799,-4.32e-06,.0000389,-1.46e-09,-1.09e-08
205,.0011473,.0672014,-.0000478,-.001629,2.34e-06,.0000571,3.28e-10,-1.43e-08
206,.0007234,-.0314894,-.0000767,.0003801,.0000187,.0000295,-4.21e-09,-7.65e-09
207,.0085366,-.0053557,-.0002916,-.0000769,9.59e-06,.000027,-2.76e-09,-7.34e-09
208,.010601,.0086696,-.0002979,-.0004587,6.30e-06,.0000408,-2.96e-09,-1.27e-08
209,.0078934,.0305834,-.0004217,-.0008966,-1.88e-06,.0000555,1.64e-09,-1.38e-08
210,.0109583,.0257407,-.000563,-.0007916,-.0000119,.0000485,-4.44e-10,-1.51e-08
211,.0129476,.0648154,-.0004485,-.001549,-.0000124,.0000373,7.39e-10,-1.13e-08
212,.0026837,.0284416,-8.87e-06,-.000954,.0000102,.0000414,-2.54e-09,-1.10e-08
213,.0117728,.0388758,-.0005203,-.0011007,-.000015,.0000698,3.21e-10,-1.83e-08
214,.004296,.0427,-.0002342,-.001071,3.41e-06,.000077,-2.52e-10,-1.85e-08
215,.011721,.005553,-.0003937,-.0004303,.0000533,.0000214,-1.52e-08,-7.51e-09
216,.00455,.0706484,-.0002159,-.0017157,.000011,.0000499,-2.51e-09,-1.47e-08
217,.0049399,.0572162,-.0000674,-.0015765,-4.90e-06,.000039,1.07e-10,-1.13e-08
218,.0089456,.0226868,-.000266,-.0006519,6.14e-06,.0000697,-2.73e-09,-1.87e-08
219,.0076011,.0456278,-.0002406,-.0011715,.0000256,.0000138,-8.73e-09,-7.19e-09
220,.0055658,.0483606,-.0001744,-.0015342,.00002,.0000447,-7.54e-09,-1.25e-08
221,.0104042,.0577919,-.0003596,-.0015901,.0000121,.0000233,-1.91e-09,-5.35e-09
222,.0091182,.0016991,-.0002116,-.0002305,.0000183,.0000356,-4.09e-09,-1.40e-08
223,.0131824,.0398901,-.0003608,-.0011167,3.08e-06,.0000608,-3.31e-09,-1.98e-08
224,.0085891,.0254197,-.0004398,-.0008547,.0000152,.0000641,-4.24e-09,-1.50e-08
225,.0066103,.0198462,-.0003121,-.0006695,1.21e-07,.0000715,-1.87e-09,-1.71e-08
226,-.0046058,.0677237,.0000629,-.0016057,.0000235,.0000318,-3.83e-09,-9.19e-09
227,.0110176,.0477204,-.0005825,-.0012769,-.0000127,.0000482,4.49e-09,-1.04e-08
228,.0101602,.0050466,-.0002439,-.0002629,3.17e-06,.0000378,5.13e-10,-1.49e-08
229,.0126827,.0954108,-.0004393,-.0021996,7.79e-06,.0000396,-2.74e-10,-1.30e-08
230,.0121304,.017783,-.0003736,-.0005399,2.51e-06,.0000418,-3.21e-09,-1.05e-08
231,.0071124,.0609715,-.0001545,-.0016034,-2.90e-06,.0000318,7.98e-10,-8.82e-09
232,.0098025,.0583794,-.0003145,-.0014819,.0000257,.0000516,-7.07e-09,-1.48e-08
233,.0112692,.0358921,-.0004137,-.0009645,.000011,.0000313,-3.89e-09,-8.83e-09
234,.007908,.0481598,-.0002928,-.0015008,4.81e-06,.0000443,8.08e-10,-1.02e-08
235,.012604,.0401465,-.0003859,-.0010462,.0000146,.0000224,-4.16e-09,-6.36e-09
236,.0033682,.0394107,-.0001998,-.0011813,.0000145,.0000423,-4.04e-09,-1.07e-08
237,.0088519,.0366576,-.0003146,-.0010203,-4.98e-06,.0000419,-6.09e-10,-1.26e-08
238,.0076985,.045912,-.0003564,-.0013477,-2.44e-06,.0000496,-1.84e-09,-1.62e-08
239,.0058157,.0073194,-.0002506,-.0004009,4.53e-06,.0000325,5.91e-10,-1.06e-08
240,.0126039,.0521811,-.0004568,-.0011122,-7.68e-06,.0000418,1.22e-09,-1.22e-08
241,-.0012277,.0153113,-.0000163,-.0005278,-.0000108,.0000453,3.38e-09,-1.13e-08
242,.0028746,.0191415,-.0002231,-.0006301,-6.36e-06,.0000434,1.72e-09,-1.15e-08
243,.0056312,.0514945,-.0002682,-.0014669,-.000012,.0000591,3.13e-09,-1.79e-08
244,.0042111,.0632748,-.0002831,-.0014396,6.06e-06,.0000542,1.67e-09,-1.39e-08
245,.0122069,.0208447,-.0004438,-.0007387,.000011,.0000389,-6.18e-09,-1.12e-08
246,.0116744,.0162678,-.0003578,-.0004989,-.0000179,.000016,3.88e-09,-4.25e-09
247,.0050612,-.0214566,-.0002824,.0001525,5.49e-07,.0000244,4.57e-10,-7.89e-09
248,-.0004716,.0422472,-.0000947,-.0010539,-9.76e-06,.0000636,3.03e-09,-1.37e-08
249,.0147557,.0128272,-.0004317,-.0005204,-.0000161,.0000165,2.54e-09,-7.36e-09
